impl,Npoints,threads,time_mean_s,time_std_s,pi_mean,err_abs_mean,speedup_abs,speedup_internal,efficiency
codigo,1000,8,0.0004942278545454545,0.001057611368363023,3.1414545454545455,0.014253877599090909,0.04359402575153779,0.018102875773309123,0.0022628594716636403
codigo,10000,1,4.600165454545454e-05,8.748188989142385e-06,3.1418545454545455,0.002539383958,4.253418236735359,1.0,1.0
codigo,10000,2,9.267861818181818e-05,1.1253596574979782e-05,3.1415345454545456,0.002349224480181818,2.111212706902681,0.4963567157983287,0.24817835789916434
codigo,10000,4,0.00012083465454545454,1.0918387069057044e-05,3.1415636363636366,0.0024356957809090907,1.6192728576058706,0.38069918533304564,0.09517479633326141
codigo,10000,6,0.0001980493818181818,0.00020010383845634573,3.1422036363636363,0.0026115769463636363,0.9879570164135373,0.232273658837704,0.03871227647295067
codigo,10000,8,0.00044532307272727274,0.0008652908216600696,3.142210909090909,0.0027368161630909093,0.43937601338582827,0.10329950852024937,0.012912438565031171
codigo,100000,1,0.00039983345454545454,3.4957254044341943e-05,3.1416443636363636,0.00043683850345454546,4.753086776130425,1.0,1.0
codigo,100000,2,0.00026989712727272725,2.7403122364268537e-05,3.141643636363636,0.0005097587645454545,7.041360998015271,1.4814290859103085,0.7407145429551543
codigo,100000,4,0.00021218247272727271,2.235387145387861e-05,3.1415854545454547,0.0004981224009090909,8.95664510375118,1.8843849324886401,0.47109623312216004
codigo,100000,6,0.0002657070909090909,2.1694727542359e-05,3.141655272727273,0.0005284007132727273,7.152398902687785,1.504790305661258,0.25079838427687634
codigo,100000,8,0.0005478729090909091,0.0008937844011714412,3.141570909090909,0.000454872014,3.468766339638821,0.7297923440107709,0.09122404300134636
codigo,1000000,1,0.003885896072727273,0.000433041405745911,3.141595127272727,6.726084381818182e-05,4.613795789345117,1.0,1.0
codigo,1000000,2,0.0020452229636363636,0.00019307740482633228,3.1415873454545453,5.285941727272727e-05,8.76614983155915,1.899986525585568,0.949993262792784
codigo,1000000,4,0.0011416638545454546,0.0001696086086487377,3.1415700363636363,7.423838236363636e-05,15.70403658379814,3.4037129731801965,0.8509282432950491
codigo,1000000,6,0.0013340842181818182,0.0002482504642834945,3.1415944,7.210837763636364e-05,13.438979858870024,2.9127816818215866,0.4854636136369311
codigo,1000000,8,0.001503133290909091,0.001187280982726616,3.1415770909090908,6.459227509090908e-05,11.927572256309066,2.5851972650922352,0.3231496581365294
codigo,10000000,1,0.03368962163636364,0.00204919105340235,3.1415897672727273,1.033045690909091e-05,4.05416478262723,1.0,1.0
codigo,10000000,2,0.018338770527272726,0.001291830875360884,3.1415893963636363,1.2303836909090908e-05,7.447788136890656,1.83707089776066,0.91853544888033
codigo,10000000,4,0.009930703218181819,0.001115636658296756,3.1415906472727273,1.0751752909090909e-05,13.753636029331306,3.3924708951811535,0.8481177237952884
codigo,10000000,6,0.011323426727272727,0.0007557529311211665,3.1415949963636365,9.496946363636363e-06,12.062009219277934,2.9752143452495194,0.49586905754158656
codigo,10000000,8,0.00912674010909091,0.0009861792249270768,3.1415954254545455,1.0349282e-05,14.96517660693929,3.691309408800441,0.4614136761000551
codigo,100000000,1,0.2727662658181818,0.007207103422417516,3.141592378909091,2.159547818181818e-06,4.760442385576736,1.0,1.0
codigo,100000000,2,0.1406896772,0.004548181901318575,3.1415928443636365,2.1745314545454546e-06,9.22944823670662,1.9387795270183603,0.9693897635091802
codigo,100000000,4,0.07914853110909091,0.013804266340757241,3.1415923709090907,1.9241445454545455e-06,16.4057130936094,3.446258092171368,0.861564523042842
