impl,remote,Npoints,threads,time_s,pi_est,err_abs
seq_prof,hal02,1000,1,2.4612e-05,3.1,0.04159265359
seq_prof,hal02,1000,1,2.1742e-05,3.1,0.04159265359
seq_prof,hal02,1000,1,2.444e-05,3.1,0.04159265359
seq_prof,hal02,1000,1,2.1875e-05,3.1,0.04159265359
seq_prof,hal02,1000,1,2.3734e-05,3.172,0.03040734641
seq_prof,hal02,1000,1,2.15e-05,3.172,0.03040734641
seq_prof,hal02,1000,1,2.372e-05,3.172,0.03040734641
seq_prof,hal02,1000,1,2.144e-05,3.172,0.03040734641
seq_prof,hal02,1000,1,2.2346e-05,3.172,0.03040734641
seq_prof,hal02,1000,1,2.1596e-05,3.124,0.01759265359
seq_prof,hal02,1000,1,2.1489e-05,3.124,0.01759265359
seq_prof,hal02,1000,1,1.4011e-05,3.124,0.01759265359
seq_prof,hal02,1000,1,1.5508e-05,3.124,0.01759265359
seq_prof,hal02,1000,1,2.1721e-05,3.124,0.01759265359
seq_prof,hal02,1000,1,2.1467e-05,3.156,0.01440734641
seq_prof,hal02,1000,1,2.3861e-05,3.156,0.01440734641
seq_prof,hal02,1000,1,2.157e-05,3.156,0.01440734641
seq_prof,hal02,1000,1,1.4129e-05,3.156,0.01440734641
seq_prof,hal02,1000,1,2.4082e-05,3.156,0.01440734641
seq_prof,hal02,1000,1,2.214e-05,3.12,0.02159265359
seq_prof,hal02,1000,1,2.4006e-05,3.12,0.02159265359
seq_prof,hal02,1000,1,2.1653e-05,3.12,0.02159265359
seq_prof,hal02,1000,1,1.6133e-05,3.12,0.02159265359
seq_prof,hal02,1000,1,2.3966e-05,3.12,0.02159265359
seq_prof,hal02,1000,1,2.158e-05,3.196,0.05440734641
seq_prof,hal02,10000,1,0.000197257,3.1528,0.01120734641
seq_prof,hal02,10000,1,0.000128038,3.1528,0.01120734641
seq_prof,hal02,10000,1,0.00019855,3.1528,0.01120734641
seq_prof,hal02,10000,1,0.000196912,3.1528,0.01120734641
seq_prof,hal02,10000,1,0.000197598,3.1552,0.01360734641
seq_prof,hal02,10000,1,0.000198423,3.1552,0.01360734641
seq_prof,hal02,10000,1,0.000197616,3.1552,0.01360734641
seq_prof,hal02,10000,1,0.000200291,3.1552,0.01360734641
seq_prof,hal02,10000,1,0.000201218,3.1552,0.01360734641
seq_prof,hal02,10000,1,0.000197157,3.1552,0.01360734641
seq_prof,hal02,10000,1,0.000198217,3.1328,0.00879265359
seq_prof,hal02,10000,1,0.000198602,3.1328,0.00879265359
seq_prof,hal02,10000,1,0.00020104,3.1328,0.00879265359
seq_prof,hal02,10000,1,0.000199174,3.1328,0.00879265359
seq_prof,hal02,10000,1,0.00019793,3.1328,0.00879265359
seq_prof,hal02,10000,1,0.000207673,3.1588,0.01720734641
seq_prof,hal02,10000,1,0.000204761,3.1588,0.01720734641
seq_prof,hal02,10000,1,0.000196902,3.1588,0.01720734641
seq_prof,hal02,10000,1,0.000196958,3.1588,0.01720734641
seq_prof,hal02,10000,1,0.000196745,3.1588,0.01720734641
seq_prof,hal02,10000,1,0.00019731,3.1448,0.00320734641
seq_prof,hal02,10000,1,0.000197457,3.1448,0.00320734641
seq_prof,hal02,10000,1,0.000128538,3.1448,0.00320734641
seq_prof,hal02,10000,1,0.000197913,3.1448,0.00320734641
seq_prof,hal02,10000,1,0.000199613,3.1448,0.00320734641
seq_prof,hal02,100000,1,0.001983392,3.13472,0.00687265359
seq_prof,hal02,100000,1,0.001958419,3.13472,0.00687265359
seq_prof,hal02,100000,1,0.002037696,3.13472,0.00687265359
seq_prof,hal02,100000,1,0.001973366,3.13472,0.00687265359
seq_prof,hal02,100000,1,0.001978302,3.13472,0.00687265359
seq_prof,hal02,100000,1,0.001958928,3.139,0.00259265359
seq_prof,hal02,100000,1,0.001962643,3.139,0.00259265359
seq_prof,hal02,100000,1,0.00197134,3.139,0.00259265359
seq_prof,hal02,100000,1,0.001955775,3.139,0.00259265359
seq_prof,hal02,100000,1,0.001960099,3.139,0.00259265359
seq_prof,hal02,100000,1,0.001977918,3.1366,0.00499265359
seq_prof,hal02,100000,1,0.002014371,3.1366,0.00499265359
seq_prof,hal02,100000,1,0.002034735,3.1366,0.00499265359
seq_prof,hal02,100000,1,0.001322562,3.1366,0.00499265359
seq_prof,hal02,100000,1,0.001976272,3.1366,0.00499265359
seq_prof,hal02,100000,1,0.001967294,3.1458,0.00420734641
seq_prof,hal02,100000,1,0.0019812,3.1458,0.00420734641
seq_prof,hal02,100000,1,0.001985528,3.1458,0.00420734641
seq_prof,hal02,100000,1,0.00197707,3.1458,0.00420734641
seq_prof,hal02,100000,1,0.001959649,3.1458,0.00420734641
seq_prof,hal02,100000,1,0.001969645,3.1458,0.00420734641
seq_prof,hal02,100000,1,0.001964126,3.15188,0.01028734641
seq_prof,hal02,100000,1,0.002003769,3.15188,0.01028734641
seq_prof,hal02,100000,1,0.001955433,3.15188,0.01028734641
seq_prof,hal02,100000,1,0.002024322,3.15188,0.01028734641
seq_prof,hal02,1000000,1,0.01807232,3.141604,1.134641e-05
seq_prof,hal02,1000000,1,0.018326291,3.140416,0.00117665359
seq_prof,hal02,1000000,1,0.018163789,3.140416,0.00117665359
seq_prof,hal02,1000000,1,0.018405356,3.140416,0.00117665359
seq_prof,hal02,1000000,1,0.018495063,3.140416,0.00117665359
seq_prof,hal02,1000000,1,0.018099638,3.142276,0.00068334641
seq_prof,hal02,1000000,1,0.018563013,3.142276,0.00068334641
seq_prof,hal02,1000000,1,0.014136971,3.142276,0.00068334641
seq_prof,hal02,1000000,1,0.018278363,3.142276,0.00068334641
seq_prof,hal02,1000000,1,0.018358577,3.142276,0.00068334641
seq_prof,hal02,1000000,1,0.018132287,3.141616,2.334641e-05
seq_prof,hal02,1000000,1,0.018190875,3.141616,2.334641e-05
seq_prof,hal02,1000000,1,0.018486379,3.141616,2.334641e-05
seq_prof,hal02,1000000,1,0.018559965,3.141616,2.334641e-05
seq_prof,hal02,1000000,1,0.018127385,3.141616,2.334641e-05
seq_prof,hal02,1000000,1,0.017733155,3.140776,0.00081665359
seq_prof,hal02,1000000,1,0.018505876,3.140776,0.00081665359
seq_prof,hal02,1000000,1,0.018148978,3.140776,0.00081665359
seq_prof,hal02,1000000,1,0.018272236,3.140776,0.00081665359
seq_prof,hal02,1000000,1,0.01872896,3.140776,0.00081665359
seq_prof,hal02,1000000,1,0.018231871,3.141868,0.00027534641
seq_prof,hal02,1000000,1,0.018403553,3.141868,0.00027534641
seq_prof,hal02,1000000,1,0.018021399,3.141868,0.00027534641
seq_prof,hal02,1000000,1,0.018373943,3.141868,0.00027534641
seq_prof,hal02,1000000,1,0.01834088,3.141868,0.00027534641
seq_prof,hal02,10000000,1,0.136985071,3.1422136,0.00062094641
seq_prof,hal02,10000000,1,0.137070192,3.1422136,0.00062094641
seq_prof,hal02,10000000,1,0.137571887,3.1422136,0.00062094641
seq_prof,hal02,10000000,1,0.136992352,3.1418972,0.00030454641
seq_prof,hal02,10000000,1,0.136678623,3.1418972,0.00030454641
seq_prof,hal02,10000000,1,0.135991615,3.1418972,0.00030454641
seq_prof,hal02,10000000,1,0.135177697,3.1414148,0.00017785359
seq_prof,hal02,10000000,1,0.137218988,3.1414148,0.00017785359
seq_prof,hal02,10000000,1,0.135985496,3.1414148,0.00017785359
seq_prof,hal02,10000000,1,0.138104567,3.1416196,2.694641e-05
seq_prof,hal02,10000000,1,0.135426759,3.1416196,2.694641e-05
seq_prof,hal02,10000000,1,0.136884103,3.1416196,2.694641e-05
seq_prof,hal02,10000000,1,0.136576989,3.1420712,0.00047854641
seq_prof,hal02,10000000,1,0.134848809,3.1420712,0.00047854641
seq_prof,hal02,10000000,1,0.135639503,3.1420712,0.00047854641
seq_prof,hal02,10000000,1,0.136073164,3.1424464,0.00085374641
seq_prof,hal02,10000000,1,0.137029806,3.1424464,0.00085374641
seq_prof,hal02,10000000,1,0.136203226,3.1424464,0.00085374641
seq_prof,hal02,10000000,1,0.136904648,3.1406028,0.00098985359
seq_prof,hal02,10000000,1,0.136648759,3.1406028,0.00098985359
seq_prof,hal02,10000000,1,0.128309078,3.1406028,0.00098985359
seq_prof,hal02,10000000,1,0.136231098,3.1408884,0.00070425359
seq_prof,hal02,10000000,1,0.137347019,3.1408884,0.00070425359
seq_prof,hal02,10000000,1,0.137089379,3.1408884,0.00070425359
seq_prof,hal02,10000000,1,0.1373726,3.1421832,0.00059054641
seq_prof,hal02,100000000,1,1.286184558,3.14146708,0.00012557359
seq_prof,hal02,100000000,1,1.283107757,3.14167756,8.490641e-05
seq_prof,hal02,100000000,1,1.287571733,3.14149352,9.913359e-05
seq_prof,hal02,100000000,1,1.287522106,3.14135148,0.00024117359
seq_prof,hal02,100000000,1,1.273630111,3.1416152,2.254641e-05
seq_prof,hal02,100000000,1,1.285514886,3.1418354,0.00024274641
seq_prof,hal02,100000000,1,1.278685763,3.1417628,0.00017014641
seq_prof,hal02,100000000,1,1.287658541,3.14145028,0.00014237359
seq_prof,hal02,100000000,1,1.285186838,3.14138088,0.00021177359
seq_prof,hal02,100000000,1,1.275390703,3.1416394,4.674641e-05
seq_prof,hal02,100000000,1,1.281830827,3.14153008,6.257359e-05
seq_prof,hal02,100000000,1,1.29016012,3.14131896,0.00027369359
seq_prof,hal02,100000000,1,1.285528879,3.14169744,0.00010478641
seq_prof,hal02,100000000,1,1.282788329,3.14165456,6.190641e-05
seq_prof,hal02,100000000,1,1.286095334,3.14170736,0.00011470641
seq_prof,hal02,100000000,1,1.283563933,3.1415734,1.925359e-05
seq_prof,hal02,100000000,1,1.282020028,3.14166916,7.650641e-05
seq_prof,hal02,100000000,1,1.284066978,3.14161648,2.382641e-05
seq_prof,hal02,100000000,1,1.286762223,3.14149892,9.373359e-05
seq_prof,hal02,100000000,1,1.28712014,3.14135804,0.00023461359
seq_prof,hal02,100000000,1,1.283738018,3.1419154,0.00032274641
seq_prof,hal02,100000000,1,1.282790358,3.14167984,8.718641e-05
seq_prof,hal02,100000000,1,1.284063353,3.1417318,0.00013914641
seq_prof,hal02,100000000,1,1.277081503,3.1414946,9.805359e-05
seq_prof,hal02,100000000,1,1.287052408,3.14170784,0.00011518641
seq_prof,hal02,1000000000,1,12.780809067,3.141465732,0.00012692159
seq_prof,hal02,1000000000,1,12.752114828,3.141575344,1.730959e-05
seq_prof,hal02,1000000000,1,12.771877056,3.141619372,2.671841e-05
seq_prof,hal02,1000000000,1,12.755300228,3.1414333,0.00015935359
seq_prof,hal02,1000000000,1,12.812124506,3.141596712,4.05841e-06
seq_prof,hal02,1000000000,1,12.816180545,3.141509784,8.286959e-05
seq_prof,hal02,1000000000,1,12.756577645,3.141532076,6.057759e-05
seq_prof,hal02,1000000000,1,12.811836959,3.141525884,6.676959e-05
seq_prof,hal02,1000000000,1,12.762370174,3.141630664,3.801041e-05
seq_prof,hal02,1000000000,1,12.774820136,3.141562488,3.016559e-05
seq_prof,hal02,1000000000,1,12.791757634,3.141540512,5.214159e-05
seq_prof,hal02,1000000000,1,12.780577931,3.141539052,5.360159e-05
seq_prof,hal02,1000000000,1,12.766366103,3.14153916,5.349359e-05
seq_prof,hal02,1000000000,1,12.808289196,3.141570304,2.234959e-05
seq_prof,hal02,1000000000,1,12.797408671,3.141671136,7.848241e-05
seq_prof,hal02,1000000000,1,12.783267296,3.14158762,5.03359e-06
seq_prof,hal02,1000000000,1,12.808591672,3.141562712,2.994159e-05
seq_prof,hal02,1000000000,1,12.781143767,3.141617724,2.507041e-05
seq_prof,hal02,1000000000,1,12.782206016,3.141555588,3.706559e-05
seq_prof,hal02,1000000000,1,12.886486719,3.141554584,3.806959e-05
seq_prof,hal02,1000000000,1,12.785791852,3.141628032,3.537841e-05
seq_prof,hal02,1000000000,1,12.76114911,3.14165574,6.308641e-05
seq_prof,hal02,1000000000,1,12.764155374,3.141620756,2.810241e-05
seq_prof,hal02,1000000000,1,12.750653897,3.141534664,5.798959e-05
seq_prof,hal02,1000000000,1,12.761918448,3.141682852,9.019841e-05
seq_prof,hal02,10000000000,1,127.479349813,3.1415969796,4.32601e-06
seq_prof,hal02,10000000000,1,127.546496856,3.14158691,5.74359e-06
seq_prof,hal02,10000000000,1,127.922600457,3.1415773744,1.527919e-05
seq_prof,hal02,10000000000,1,127.622900965,3.1415782496,1.440399e-05
seq_prof,hal02,10000000000,1,127.738278091,3.1415992036,6.55001e-06
seq_prof,hal02,10000000000,1,127.559373693,3.1415817196,1.093399e-05
seq_prof,hal02,10000000000,1,127.728790326,3.1415958728,3.21921e-06
seq_prof,hal02,10000000000,1,127.450541688,3.141614658,2.200441e-05
seq_prof,hal02,10000000000,1,128.264056421,3.1416032872,1.063361e-05
seq_prof,hal02,10000000000,1,128.212350899,3.1416197744,2.712081e-05
seq_prof,hal02,10000000000,1,127.646725071,3.141580372,1.228159e-05
seq_prof,hal02,10000000000,1,127.836285155,3.1415780764,1.457719e-05
seq_prof,hal02,10000000000,1,127.442499585,3.1415730864,1.956719e-05
seq_prof,hal02,10000000000,1,127.49759351,3.1416149572,2.230361e-05
seq_prof,hal02,10000000000,1,127.718882681,3.1415800516,1.260199e-05
seq_prof,hal02,10000000000,1,127.438051127,3.1415655176,2.713599e-05
seq_prof,hal02,10000000000,1,127.516711505,3.1416031152,1.046161e-05
seq_prof,hal02,10000000000,1,127.769884084,3.1415808752,1.177839e-05
seq_prof,hal02,10000000000,1,127.789999608,3.1415969564,4.30281e-06
seq_prof,hal02,10000000000,1,127.725893493,3.1415868848,5.76879e-06
seq_prof,hal02,10000000000,1,127.769871079,3.1415753116,1.734199e-05
seq_prof,hal02,10000000000,1,128.242180742,3.1415760096,1.664399e-05
seq_prof,hal02,10000000000,1,127.443673506,3.141600466,7.81241e-06
seq_prof,hal02,10000000000,1,127.756981899,3.1416128036,2.015001e-05
seq_prof,hal02,10000000000,1,127.722603467,3.1416099968,1.734321e-05
par_prof,hal02,1000,1,2.5975e-05,3.08,0.06159265359
par_prof,hal02,1000,1,2.5796e-05,3.08,0.06159265359
par_prof,hal02,1000,1,2.5765e-05,3.2,0.05840734641
par_prof,hal02,1000,1,2.5178e-05,3.2,0.05840734641
par_prof,hal02,1000,1,2.5218e-05,3.2,0.05840734641
par_prof,hal02,1000,2,8.6503e-05,3.136,0.00559265359
par_prof,hal02,1000,2,8.9876e-05,3.136,0.00559265359
par_prof,hal02,1000,2,8.167e-05,3.164,0.02240734641
par_prof,hal02,1000,2,9.282e-05,3.164,0.02240734641
par_prof,hal02,1000,2,9.3335e-05,3.164,0.02240734641
par_prof,hal02,1000,4,0.000111934,3.164,0.02240734641
par_prof,hal02,1000,4,0.000130207,3.164,0.02240734641
par_prof,hal02,1000,4,0.000115259,3.184,0.04240734641
par_prof,hal02,1000,4,0.000130944,3.184,0.04240734641
par_prof,hal02,1000,4,0.000112852,3.184,0.04240734641
par_prof,hal02,1000,6,0.000188233,3.128,0.01359265359
par_prof,hal02,1000,6,0.000174411,3.128,0.01359265359
par_prof,hal02,1000,6,0.000150372,3.132,0.00959265359
par_prof,hal02,1000,6,0.000174942,3.132,0.00959265359
par_prof,hal02,1000,6,0.000181216,3.132,0.00959265359
par_prof,hal02,1000,8,0.000233006,3.092,0.04959265359
par_prof,hal02,1000,8,0.000212199,3.092,0.04959265359
par_prof,hal02,1000,8,0.000210087,3.112,0.02959265359
par_prof,hal02,1000,8,0.000217216,3.112,0.02959265359
par_prof,hal02,1000,8,0.000216634,3.112,0.02959265359
par_prof,hal02,10000,1,0.000202422,3.138,0.00359265359
par_prof,hal02,10000,1,0.000205255,3.138,0.00359265359
par_prof,hal02,10000,1,0.000200522,3.1716,0.03000734641
par_prof,hal02,10000,1,0.000201014,3.1716,0.03000734641
par_prof,hal02,10000,1,0.000200787,3.1716,0.03000734641
par_prof,hal02,10000,2,0.000184909,3.1464,0.00480734641
par_prof,hal02,10000,2,0.000177662,3.1464,0.00480734641
par_prof,hal02,10000,2,0.000179964,3.1272,0.01439265359
par_prof,hal02,10000,2,0.000175563,3.1272,0.01439265359
par_prof,hal02,10000,2,0.000172911,3.1272,0.01439265359
par_prof,hal02,10000,4,0.000171974,3.1372,0.00439265359
par_prof,hal02,10000,4,0.000176556,3.1372,0.00439265359
par_prof,hal02,10000,4,0.000157571,3.144,0.00240734641
par_prof,hal02,10000,4,0.000167532,3.144,0.00240734641
par_prof,hal02,10000,4,0.000163382,3.144,0.00240734641
par_prof,hal02,10000,6,0.000214545,3.148,0.00640734641
par_prof,hal02,10000,6,0.000166267,3.148,0.00640734641
par_prof,hal02,10000,6,0.000215748,3.148,0.00640734641
par_prof,hal02,10000,6,0.000235912,3.1436,0.00200734641
par_prof,hal02,10000,6,0.000207894,3.1436,0.00200734641
par_prof,hal02,10000,8,0.000263444,3.1336,0.00799265359
par_prof,hal02,10000,8,0.000185415,3.1336,0.00799265359
par_prof,hal02,10000,8,0.000259416,3.1336,0.00799265359
par_prof,hal02,10000,8,0.000240625,3.128,0.01359265359
par_prof,hal02,10000,8,0.000256543,3.128,0.01359265359
par_prof,hal02,100000,1,0.00196958,3.135,0.00659265359
par_prof,hal02,100000,1,0.001594095,3.135,0.00659265359
par_prof,hal02,100000,1,0.001985113,3.135,0.00659265359
par_prof,hal02,100000,1,0.001966506,3.142,0.00040734641
par_prof,hal02,100000,1,0.00196642,3.142,0.00040734641
par_prof,hal02,100000,2,0.001053847,3.14252,0.00092734641
par_prof,hal02,100000,2,0.001097146,3.14252,0.00092734641
par_prof,hal02,100000,2,0.001059123,3.14252,0.00092734641
par_prof,hal02,100000,2,0.001048271,3.1438,0.00220734641
par_prof,hal02,100000,2,0.001054088,3.1438,0.00220734641
par_prof,hal02,100000,4,0.000437071,3.136,0.00559265359
par_prof,hal02,100000,4,0.000432009,3.136,0.00559265359
par_prof,hal02,100000,4,0.000648512,3.136,0.00559265359
par_prof,hal02,100000,4,0.000614445,3.13724,0.00435265359
par_prof,hal02,100000,4,0.000602535,3.13724,0.00435265359
par_prof,hal02,100000,6,0.00076821,3.13556,0.00603265359
par_prof,hal02,100000,6,0.000752927,3.13556,0.00603265359
par_prof,hal02,100000,6,0.000723221,3.1322,0.00939265359
par_prof,hal02,100000,6,0.00074166,3.1322,0.00939265359
par_prof,hal02,100000,6,0.000745054,3.1322,0.00939265359
par_prof,hal02,100000,8,0.000651844,3.13236,0.00923265359
par_prof,hal02,100000,8,0.000672929,3.13236,0.00923265359
par_prof,hal02,100000,8,0.000655068,3.13236,0.00923265359
par_prof,hal02,100000,8,0.000701941,3.13568,0.00591265359
par_prof,hal02,100000,8,0.000667845,3.13568,0.00591265359
par_prof,hal02,1000000,1,0.017851076,3.139964,0.00162865359
par_prof,hal02,1000000,1,0.014327821,3.139964,0.00162865359
par_prof,hal02,1000000,1,0.018497831,3.142448,0.00085534641
par_prof,hal02,1000000,1,0.017988642,3.142448,0.00085534641
par_prof,hal02,1000000,1,0.015224825,3.142448,0.00085534641
par_prof,hal02,1000000,2,0.009698258,3.142416,0.00082334641
par_prof,hal02,1000000,2,0.009626123,3.142416,0.00082334641
par_prof,hal02,1000000,2,0.00962722,3.140672,0.00092065359
par_prof,hal02,1000000,2,0.009902958,3.140672,0.00092065359
par_prof,hal02,1000000,2,0.009743935,3.140672,0.00092065359
par_prof,hal02,1000000,4,0.004955464,3.139224,0.00236865359
par_prof,hal02,1000000,4,0.005070578,3.139224,0.00236865359
par_prof,hal02,1000000,4,0.004858539,3.140436,0.00115665359
par_prof,hal02,1000000,4,0.004995097,3.140436,0.00115665359
par_prof,hal02,1000000,4,0.003491617,3.140436,0.00115665359
par_prof,hal02,1000000,6,0.005840383,3.140856,0.00073665359
par_prof,hal02,1000000,6,0.005816131,3.140856,0.00073665359
par_prof,hal02,1000000,6,0.005817,3.14222,0.00062734641
par_prof,hal02,1000000,6,0.005850094,3.14222,0.00062734641
par_prof,hal02,1000000,6,0.005610097,3.14222,0.00062734641
par_prof,hal02,1000000,8,0.004561712,3.140944,0.00064865359
par_prof,hal02,1000000,8,0.005130453,3.140944,0.00064865359
par_prof,hal02,1000000,8,0.004477722,3.14246,0.00086734641
par_prof,hal02,1000000,8,0.004923361,3.14246,0.00086734641
par_prof,hal02,1000000,8,0.004530832,3.14246,0.00086734641
par_prof,hal02,10000000,1,0.134424847,3.1427844,0.00119174641
par_prof,hal02,10000000,1,0.137649965,3.141014,0.00057865359
par_prof,hal02,10000000,1,0.136326643,3.141014,0.00057865359
par_prof,hal02,10000000,1,0.136832455,3.141014,0.00057865359
par_prof,hal02,10000000,1,0.137360698,3.1419188,0.00032614641
par_prof,hal02,10000000,2,0.072094289,3.1426452,0.00105254641
par_prof,hal02,10000000,2,0.072991885,3.1426452,0.00105254641
par_prof,hal02,10000000,2,0.072786966,3.1426452,0.00105254641
par_prof,hal02,10000000,2,0.073019094,3.1426156,0.00102294641
par_prof,hal02,10000000,2,0.072938391,3.1426156,0.00102294641
par_prof,hal02,10000000,4,0.036921698,3.1419548,0.00036214641
par_prof,hal02,10000000,4,0.040299793,3.1419548,0.00036214641
par_prof,hal02,10000000,4,0.040605218,3.141654,6.134641e-05
par_prof,hal02,10000000,4,0.040272764,3.141654,6.134641e-05
par_prof,hal02,10000000,4,0.040431075,3.141654,6.134641e-05
par_prof,hal02,10000000,6,0.046302853,3.1414712,0.00012145359
par_prof,hal02,10000000,6,0.046401778,3.1411632,0.00042945359
par_prof,hal02,10000000,6,0.046430612,3.1411632,0.00042945359
par_prof,hal02,10000000,6,0.045770905,3.1411632,0.00042945359
par_prof,hal02,10000000,6,0.04647421,3.1411632,0.00042945359
par_prof,hal02,10000000,8,0.036321747,3.1415796,1.305359e-05
par_prof,hal02,10000000,8,0.035977311,3.1415796,1.305359e-05
par_prof,hal02,10000000,8,0.036410475,3.1415796,1.305359e-05
par_prof,hal02,10000000,8,0.041083845,3.1415796,1.305359e-05
par_prof,hal02,10000000,8,0.035680556,3.1415796,1.305359e-05
par_prof,hal02,100000000,1,1.286122519,3.14125288,0.00033977359
par_prof,hal02,100000000,1,1.285884088,3.14162392,3.126641e-05
par_prof,hal02,100000000,1,1.284620241,3.14164152,4.886641e-05
par_prof,hal02,100000000,1,1.28573565,3.14149324,9.941359e-05
par_prof,hal02,100000000,1,1.284708553,3.14163096,3.830641e-05
par_prof,hal02,100000000,2,0.653985966,3.14160772,1.506641e-05
par_prof,hal02,100000000,2,0.653314913,3.14148664,0.00010601359
par_prof,hal02,100000000,2,0.646983975,3.14165348,6.082641e-05
par_prof,hal02,100000000,2,0.653474633,3.14157984,1.281359e-05
par_prof,hal02,100000000,2,0.651176635,3.14157984,1.281359e-05
par_prof,hal02,100000000,4,0.33766133,3.14141688,0.00017577359
par_prof,hal02,100000000,4,0.343125404,3.14159216,4.9359e-07
par_prof,hal02,100000000,4,0.343573342,3.14159216,4.9359e-07
par_prof,hal02,100000000,4,0.337233607,3.14169264,9.998641e-05
par_prof,hal02,100000000,4,0.343389916,3.14169264,9.998641e-05
par_prof,hal02,100000000,6,0.352978475,3.14166368,7.102641e-05
par_prof,hal02,100000000,6,0.355724336,3.1416938,0.00010114641
par_prof,hal02,100000000,6,0.384992958,3.1416938,0.00010114641
par_prof,hal02,100000000,6,0.385288133,3.14165848,6.582641e-05
par_prof,hal02,100000000,6,0.38858434,3.14165848,6.582641e-05
par_prof,hal02,100000000,8,0.302723964,3.14165164,5.898641e-05
par_prof,hal02,100000000,8,0.304281431,3.14165164,5.898641e-05
par_prof,hal02,100000000,8,0.303795525,3.14153904,5.361359e-05
par_prof,hal02,100000000,8,0.302216161,3.14153904,5.361359e-05
par_prof,hal02,100000000,8,0.302957345,3.14152208,7.057359e-05
par_prof,hal02,1000000000,1,12.803442935,3.141661816,6.916241e-05
par_prof,hal02,1000000000,1,12.781102083,3.141666368,7.371441e-05
par_prof,hal02,1000000000,1,12.77127038,3.14162802,3.536641e-05
par_prof,hal02,1000000000,1,12.800323446,3.141607084,1.443041e-05
par_prof,hal02,1000000000,1,12.793643714,3.141581176,1.147759e-05
par_prof,hal02,1000000000,2,6.430435979,3.141627172,3.451841e-05
par_prof,hal02,1000000000,2,6.411552319,3.141504192,8.846159e-05
par_prof,hal02,1000000000,2,6.441487666,3.141556668,3.598559e-05
par_prof,hal02,1000000000,2,6.459944555,3.141591212,1.44159e-06
par_prof,hal02,1000000000,2,6.441125085,3.141592664,1.041e-08
par_prof,hal02,1000000000,4,3.386000329,3.14157214,2.051359e-05
par_prof,hal02,1000000000,4,3.362872646,3.141548172,4.448159e-05
par_prof,hal02,1000000000,4,3.373390144,3.141565248,2.740559e-05
par_prof,hal02,1000000000,4,3.369053965,3.141561636,3.101759e-05
par_prof,hal02,1000000000,4,3.370583013,3.141654704,6.205041e-05
par_prof,hal02,1000000000,6,3.256874405,3.141690772,9.811841e-05
par_prof,hal02,1000000000,6,3.235841136,3.141585924,6.72959e-06
par_prof,hal02,1000000000,6,3.277158733,3.141555172,3.748159e-05
par_prof,hal02,1000000000,6,3.243860974,3.141584912,7.74159e-06
par_prof,hal02,1000000000,6,3.298159427,3.14158628,6.37359e-06
par_prof,hal02,1000000000,8,2.975077461,3.141549776,4.287759e-05
par_prof,hal02,1000000000,8,2.981580614,3.141612264,1.961041e-05
par_prof,hal02,1000000000,8,2.978229957,3.14159148,1.17359e-06
par_prof,hal02,1000000000,8,2.97355697,3.141624048,3.139441e-05
par_prof,hal02,1000000000,8,2.971507451,3.141563676,2.897759e-05
par_prof,hal02,10000000000,1,127.646550613,3.1416223872,2.973361e-05
par_prof,hal02,10000000000,1,127.891511089,3.1415583764,3.427719e-05
par_prof,hal02,10000000000,1,127.959670674,3.1415754636,1.718999e-05
par_prof,hal02,10000000000,1,127.908424276,3.1415621256,3.052799e-05
par_prof,hal02,10000000000,1,127.652709145,3.1416179624,2.530881e-05
par_prof,hal02,10000000000,2,64.292282625,3.1415881332,4.52039e-06
par_prof,hal02,10000000000,2,64.28880991,3.1416135616,2.090801e-05
par_prof,hal02,10000000000,2,64.161697045,3.1416308956,3.824201e-05
par_prof,hal02,10000000000,2,64.306599307,3.141606464,1.381041e-05
par_prof,hal02,10000000000,2,64.303607004,3.1415984564,5.80281e-06
par_prof,hal02,10000000000,4,33.582789011,3.1416213496,2.869601e-05
par_prof,hal02,10000000000,4,33.653461904,3.1416270444,3.439081e-05
par_prof,hal02,10000000000,4,33.64869654,3.1416104768,1.782321e-05
par_prof,hal02,10000000000,4,33.634665031,3.1416289624,3.630881e-05
par_prof,hal02,10000000000,4,33.60909489,3.1415850896,7.56399e-06
par_prof,hal02,10000000000,6,32.919151187,3.1416137548,2.110121e-05
par_prof,hal02,10000000000,6,32.104899752,3.1415870484,5.60519e-06
par_prof,hal02,10000000000,6,32.168638912,3.141584708,7.94559e-06
par_prof,hal02,10000000000,6,32.120192,3.1416032704,1.061681e-05
par_prof,hal02,10000000000,6,32.152354207,3.1415775496,1.510399e-05
par_prof,hal02,10000000000,8,29.666663481,3.1416033228,1.066921e-05
par_prof,hal02,10000000000,8,29.605864591,3.1416160384,2.338481e-05
par_prof,hal02,10000000000,8,29.647669208,3.1416031844,1.053081e-05
par_prof,hal02,10000000000,8,29.663514476,3.141586508,6.14559e-06
par_prof,hal02,10000000000,8,29.660332497,3.1415542168,3.843679e-05
codigo,hal02,1000,1,9.427e-06,3.156,0.01440734641
codigo,hal02,1000,1,9.567e-06,3.156,0.01440734641
codigo,hal02,1000,1,9.712e-06,3.132,0.00959265359
codigo,hal02,1000,1,6.491e-06,3.16,0.01840734641
codigo,hal02,1000,1,9.562e-06,3.144,0.00240734641
codigo,hal02,1000,2,8.1584e-05,3.136,0.00559265359
codigo,hal02,1000,2,7.9422e-05,3.132,0.00959265359
codigo,hal02,1000,2,7.6387e-05,3.144,0.00240734641
